Input Sentences,Output Sentences
উচ্চশিক্ষা খাতে বাজেট বরাদ্দ বৃদ্ধিতে ঢাবি উপাচার্যের আহ্বান,উচ্চশিক্ষা খাতে বাজেট বরাদ্দ বৃদ্ধিতে ঢাবি উপাচার্যের আহ্বান
"০৯ ই জুলাই, ২০১৯  সন্ধ্যা  ৭:৫৯","০৯ ই জুলাই, ২০১৯  সন্ধ্যা  ৭:৫৯"
গ্র্যাসিয়া ম্যাগাজিনের প্রচ্ছদের একটি ছবি সামাজিক মাধ্যমে দিয়েছেন নিয়োঙ্গো।,গ্র্যাসিয়া ম্যাগাজিনের প্রচ্ছদের একটি ছবি সামাজিক মাধ্যমে দিয়েছেন নিয়োঙ্গো।
সুইডেন সন্ত্রাসে লোন উল্ফ ধন্দ,সুইডেন সন্ত্রাসে লোন উল্ফ ধন্দ
স্বাধীনতার সুবর্ণজয়ন্তীতে ভারতের রাষ্ট্রপতির শুভেচ্ছা,স্বাধীনতার সুবর্ণজয়ন্তীতে ভারতের রাষ্ট্রপতির শুভেচ্ছা
এই ভেন্যুতে বেশ কয়েকটি উল্লেখযোগ্য কনসার্ট অনুষ্ঠিত হয়েছে:,এই ভেন্যুতে বেশ কয়েকটি উল্লেখযোগ্য কনসার্ট অনুষ্ঠিত হয়েছে:
আরও দুই সপ্তাহ বন্যার ভোগান্তির শঙ্কা,আরও দুই সপ্তাহ বন্যার ভোগান্তির শঙ্কা
"প্রধানমন্ত্রী বলেন, বাংলাদেশ সরকার বন্ধুত্বপূর্ণ চীনের সরকার ও আক্রান্তদের মানুষের দুর্দশা লাঘবে তাদের পাশে থাকবে।","প্রধানমন্ত্রী বলেন, বাংলাদেশ সরকার বন্ধুত্বপূর্ণ চীনের সরকার ও আক্রান্তদের মানুষের দুর্দশা লাঘবে তাদের পাশে থাকবে।"
এ ভ্রমণ নিষেধাজ্ঞা কঠোরভাবে বাস্তবায়নের জন্য সম্প্রতি এ নতুন আইন করেছে সৌদি আরব।,এ ভ্রমণ নিষেধাজ্ঞা কঠোরভাবে বাস্তবায়নের জন্য সম্প্রতি এ নতুন আইন করেছে সৌদি আরব।
"০১ লা মার্চ, ২০১৬  বিকাল ৫:৩৭","০১ লা মার্চ, ২০১৬  বিকাল ৫:৩৭"
স্বামী :-বলেছিলাম পরে কিনে দিবো।,স্বামী :-বলেছিলাম পরে কিনে দিবো।
আমারে পোড়ায় তবু উত্তপ্ত নিশ্বাস,আমারে পোড়ায় তবু উত্তপ্ত নিশ্বাস
দৈনিক শিক্ষাডটকমের পাঠকদের জন্য শহীদ মিনারের নকশা দুটি তুলে ধরা হলো।,দৈনিক শিক্ষাডটকমের পাঠকদের জন্য শহীদ মিনারের নকশা দুটি তুলে ধরা হলো।
পেনসিলভানিয়ায় দেরিতে আসা ব্যালট আলাদা রাখার নির্দেশ সুপ্রিম কোর্টের,পেনসিলভানিয়ায় দেরিতে আসা ব্যালট আলাদা রাখার নির্দেশ সুপ্রিম কোর্টের
"আপডেট: ২৭ এপ্রিল, ২০১৬, ২০:৫১","আপডেট: ২৭ এপ্রিল, ২০১৬, ২০:৫১"
ক্যারিয়ারের এই নতুন সংযোজনে সানি বেশ উচ্ছ্বসিত। পুরো ইভেন্টেই তাঁর সেই উচ্ছ্বাস দেখা গেছে বারবার।,ক্যারিয়ারের এই নতুন সংযোজনে সানি বেশ উচ্ছ্বসিত। পুরো ইভেন্টেই তাঁর সেই উচ্ছ্বাস দেখা গেছে বারবার।
আরও পড়ুন  গরমকালে ব্রণ-অ্যাকনের হাত থেকে বাঁচতে কী করবেন জেনে নিন,আরও পড়ুন  গরমকালে ব্রণ-অ্যাকনের হাত থেকে বাঁচতে কী করবেন জেনে নিন
বিচ ভলিবল ম্যাচের এই ছবি জন্ম দিল বহু প্রশ্নের,বিচ ভলিবল ম্যাচের এই ছবি জন্ম দিল বহু প্রশ্নের
"আরও পড়ুন: মোদী জি, আমি দুঃখিত, শপথ গ্রহণ অনুষ্ঠানে উপস্থিত থাকতে পারছি না: মমতা","আরও পড়ুন: মোদী জি, আমি দুঃখিত, শপথ গ্রহণ অনুষ্ঠানে উপস্থিত থাকতে পারছি না: মমতা"
"বলিউড তারকা ইমরান হাশমি, সঙ্গে তনুশ্রী দত্ত। ছবি : সংগৃহীত","বলিউড তারকা ইমরান হাশমি, সঙ্গে তনুশ্রী দত্ত। ছবি : সংগৃহীত"
লাইফ সাপোর্টে তামিল অভিনেতা বিবেক,লাইফ সাপোর্টে তামিল অভিনেতা বিবেক
