Input Sentences,Output Sentences
വ്യത്യസ്ത ബ്ലോക്ക്ചെയിൻ പ്ലാറ്റ്ഫോമുകൾ എങ്ങനെ പ്രവർത്തിക്കുന്നുവെന്ന് മനസ്സിലാക്കുക,വ്യത്യസ്ത ബ്ലോക്ക്ചെയിൻ പ്ലാറ്റ്ഫോമുകൾ എങ്ങനെ പ്രവർത്തിക്കുന്നുവെന്ന് മനസ്സിലാക്കുക
പുത്തൻ ഥാറുമായി മഹീന്ദ്ര വീണ്ടും വരുന്നു,പുത്തൻ ഥാറുമായി മഹീന്ദ്ര വീണ്ടും വരുന്നു
ആഭ്യന്തര മന്ത്രി അമിത്ഷാ ജമ്മു കശ്മീരിലേക്ക്,ആഭ്യന്തര മന്ത്രി അമിത്ഷാ ജമ്മു കശ്മീരിലേക്ക്
തീർഥപാദമണ്ഡപം ഏറ്റെടുത്ത സംഭവം; ബിജെപിയുടേത് രാഷ്ട്രീയവത്ക്കരണത്തിനുള്ള ശ്രമമാണെന്ന് കടകംപള്ളി,തീർഥപാദമണ്ഡപം ഏറ്റെടുത്ത സംഭവം; ബിജെപിയുടേത് രാഷ്ട്രീയവത്ക്കരണത്തിനുള്ള ശ്രമമാണെന്ന് കടകംപള്ളി
ബന്ന ചേന്ദമംഗല്ലൂരിന് ഔട്ട്സ്റ്റാന്റിങ് പ്രസന്റർ അവാർഡ് സമ്മാനിച്ചു,ബന്ന ചേന്ദമംഗല്ലൂരിന് ഔട്ട്സ്റ്റാന്റിങ് പ്രസന്റർ അവാർഡ് സമ്മാനിച്ചു
നടി റിച്ച ഛദ്ദയെ പ്രധാന കഥാപാത്രമാക്കി ഇന്ദ്രജിത് ലങ്കേഷാണ് ചിത്രം സംവിധാനം ചെയ്യുന്നത്,നടി റിച്ച ഛദ്ദയെ പ്രധാന കഥാപാത്രമാക്കി ഇന്ദ്രജിത് ലങ്കേഷാണ് ചിത്രം സംവിധാനം ചെയ്യുന്നത്
സംസ്ഥാനത്തെ മുഴുവൻ കളിക്കളങ്ങളും സംരക്ഷിക്കും -മന്ത്രി ജയരാജൻ,സംസ്ഥാനത്തെ മുഴുവൻ കളിക്കളങ്ങളും സംരക്ഷിക്കും -മന്ത്രി ജയരാജൻ
വിദ്യാഭ്യാസ നയം: എതിർപ്പിനെക്കാൾ വേണ്ടത് ജാഗ്രത,വിദ്യാഭ്യാസ നയം: എതിർപ്പിനെക്കാൾ വേണ്ടത് ജാഗ്രത
പി എസ് സി ചോദ്യോത്തരങ്ങൾ: പശ്ചിമഘട്ടത്തിന്റെ വടക്കെ അറ്റത്തുള്ള നദി ഏതാണ്?,പി എസ് സി ചോദ്യോത്തരങ്ങൾ: പശ്ചിമഘട്ടത്തിന്റെ വടക്കെ അറ്റത്തുള്ള നദി ഏതാണ്?
സൗമ്യയുടെ മൃതദേഹം നാളെ ഉച്ചയോടെ നാട്ടിലെത്തിക്കും; നഷ്ടപരിഹാരം കൊടുക്കാൻ സർക്കാർ തയ്യാറാകണമെന്ന് ഡീൻ കുര്യാക്കോസ് എംപി,സൗമ്യയുടെ മൃതദേഹം നാളെ ഉച്ചയോടെ നാട്ടിലെത്തിക്കും; നഷ്ടപരിഹാരം കൊടുക്കാൻ സർക്കാർ തയ്യാറാകണമെന്ന് ഡീൻ കുര്യാക്കോസ് എംപി
വരുതിയിലായെന്ന് കരുതിയ വൈറസ് രണ്ടാംവരവിന്; ദക്ഷിണ കൊറിയക്ക് ആശ്വസിക്കാൻ വകയില്ല,വരുതിയിലായെന്ന് കരുതിയ വൈറസ് രണ്ടാംവരവിന്; ദക്ഷിണ കൊറിയക്ക് ആശ്വസിക്കാൻ വകയില്ല
"പുറംമോടി പോലെ തന്നെ അകത്തളവും ഗംഭീരം, കുഷാഖിന്റെ ഇന്റീരിയർ ചിത്രവും പുറത്തുവിട്ട് സ്കോഡ","പുറംമോടി പോലെ തന്നെ അകത്തളവും ഗംഭീരം, കുഷാഖിന്റെ ഇന്റീരിയർ ചിത്രവും പുറത്തുവിട്ട് സ്കോഡ"
എന്റെ പ്രണയിനിയുടെ ഏറ്റവും സന്തോഷകരമായ പുഞ്ചിരി,എന്റെ പ്രണയിനിയുടെ ഏറ്റവും സന്തോഷകരമായ പുഞ്ചിരി
കേരള ബ്ലാസ്റ്റേഴ്സ് ആരാധകർക്കു ആവേശം; ജിങ്കാനെ ടീമിൽ നിലനിർത്തും,കേരള ബ്ലാസ്റ്റേഴ്സ് ആരാധകർക്കു ആവേശം; ജിങ്കാനെ ടീമിൽ നിലനിർത്തും
പിണറായി സർകാരിന്റെ കോവിഡ് നിയന്ത്രണം പരാജയമാണെന്ന് പറഞ്ഞതിന് പലരും വേട്ടയാടി; ഇപ്പോൾ തന്റെ ആരോപണങ്ങളെല്ലാം സത്യമാണെന്ന് തെളിയുന്നു; കുറ്റപ്പെടുത്തി മുല്ലപ്പള്ളി,പിണറായി സർകാരിന്റെ കോവിഡ് നിയന്ത്രണം പരാജയമാണെന്ന് പറഞ്ഞതിന് പലരും വേട്ടയാടി; ഇപ്പോൾ തന്റെ ആരോപണങ്ങളെല്ലാം സത്യമാണെന്ന് തെളിയുന്നു; കുറ്റപ്പെടുത്തി മുല്ലപ്പള്ളി
യുവതിയുടെ മരണം: ന്യൂനപക്ഷ കമ്മിഷൻ കേസെടുത്തു,യുവതിയുടെ മരണം: ന്യൂനപക്ഷ കമ്മിഷൻ കേസെടുത്തു
ഉൽപ്പന്നത്തിനോ സേവനത്തിനോ വേണ്ടി ഒരു യഥാർത്ഥ ആവശ്യം ഉണ്ടോ?,ഉൽപ്പന്നത്തിനോ സേവനത്തിനോ വേണ്ടി ഒരു യഥാർത്ഥ ആവശ്യം ഉണ്ടോ?
"'അജയ് മിശ്രയുമായി വേദി പങ്കിടരുത്, പുറത്താക്കണം'; മോദിക്ക് കത്തെഴുതി പ്രിയങ്ക ഗാന്ധി","'അജയ് മിശ്രയുമായി വേദി പങ്കിടരുത്, പുറത്താക്കണം'; മോദിക്ക് കത്തെഴുതി പ്രിയങ്ക ഗാന്ധി"
""" ഏട്ടൻ സമ്മതിക്കുകയാണെങ്കിൽ ഞാൻ പൊയ്ക്കോട്ടേ? """,""" ഏട്ടൻ സമ്മതിക്കുകയാണെങ്കിൽ ഞാൻ പൊയ്ക്കോട്ടേ? """
അഹാനയുടെ റംബൂട്ടാൻ  വീഡിയോയുമായി ബന്ധപ്പെട്ട് നിരവധി ട്രോളുകളാണ് സോഷ്യൽ മീഡിയയിൽ വന്നുകൊണ്ടിരിക്കുന്നത്,അഹാനയുടെ റംബൂട്ടാൻ  വീഡിയോയുമായി ബന്ധപ്പെട്ട് നിരവധി ട്രോളുകളാണ് സോഷ്യൽ മീഡിയയിൽ വന്നുകൊണ്ടിരിക്കുന്നത്
പ്രളയത്തിൽ ഒലിച്ചുപോയ റോഡിന്റെ ബാക്കിഭാഗവും ഇടിഞ്ഞു,പ്രളയത്തിൽ ഒലിച്ചുപോയ റോഡിന്റെ ബാക്കിഭാഗവും ഇടിഞ്ഞു
ഹയർ സെക്കന്ററി മേഖല തകരുമെന്ന് ആരോപണം,ഹയർ സെക്കന്ററി മേഖല തകരുമെന്ന് ആരോപണം
അടുക്കള ചിമ്മിനികളുടെ പുതിയശേഖരവുമായി ടിടികെ പ്രസ്റ്റീജ്,അടുക്കള ചിമ്മിനികളുടെ പുതിയശേഖരവുമായി ടിടികെ പ്രസ്റ്റീജ്
"മാവോയിസ്റ്റ് വെടിവയ്പ്പ്: കടുത്ത നിലപാടിൽ ഉറച്ച് മുഖ്യമന്ത്രിയും സിപിഐയും, എൽഡിഎഫിൽ പ്രതിസന്ധി","മാവോയിസ്റ്റ് വെടിവയ്പ്പ്: കടുത്ത നിലപാടിൽ ഉറച്ച് മുഖ്യമന്ത്രിയും സിപിഐയും, എൽഡിഎഫിൽ പ്രതിസന്ധി"
സഹജീവനക്കാർക്കു നേരെ അധ്യാപിക വെടിയുതിർത്തു; ആറു ജീവനക്കാർ വെടിയേറ്റു മരിച്ചു,സഹജീവനക്കാർക്കു നേരെ അധ്യാപിക വെടിയുതിർത്തു; ആറു ജീവനക്കാർ വെടിയേറ്റു മരിച്ചു
മലയാള സിനിമ പ്രതിസന്ധി രൂക്ഷം; നാളെത്തെ റിലീസുകൾ മാറ്റിവെച്ചു,മലയാള സിനിമ പ്രതിസന്ധി രൂക്ഷം; നാളെത്തെ റിലീസുകൾ മാറ്റിവെച്ചു
മുദ്രാവാക്യങ്ങൾ ഉയർത്തുന്ന വീഡിയോ സോഷ്യൽ മീഡിയയിൽ വ്യാപകമായി പ്രചരിക്കുകയായിരുന്നു,മുദ്രാവാക്യങ്ങൾ ഉയർത്തുന്ന വീഡിയോ സോഷ്യൽ മീഡിയയിൽ വ്യാപകമായി പ്രചരിക്കുകയായിരുന്നു
ജിയോഗ്രാഫിക് ഇൻഫർമേഷൻ ആൻഡ് പ്രസ് റിലീസ് തീയതി,ജിയോഗ്രാഫിക് ഇൻഫർമേഷൻ ആൻഡ് പ്രസ് റിലീസ് തീയതി
"മരണാനന്തരച്ചടങ്ങുകൾ ഒഴിവാക്കും, പ്രോട്ടോക്കോൾ അനുസരിച്ച്  സംസ്ക്കാരം, ആശങ്ക വേണ്ടെന്ന് മന്ത്രി സുനിൽ കുമാർ","മരണാനന്തരച്ചടങ്ങുകൾ ഒഴിവാക്കും, പ്രോട്ടോക്കോൾ അനുസരിച്ച്  സംസ്ക്കാരം, ആശങ്ക വേണ്ടെന്ന് മന്ത്രി സുനിൽ കുമാർ"
