Input Sentences,Output Sentences,Grammatical Error
"మాన్యము అంటే ఇనాము శిస్ులేకుండా గానీ తక్కువ శిస్తు నిర్ణయించి ఇచ్చిన భూమి,","మాన్యము అంటే ఇనాము శిస్తులేకుండా గానీ తక్కువ శిస్తు నిర్ణయించి ఇచ్చిన భూమి,",1
ఢిల్లీ ఓటమి మోడీకి ఇంకా కాలేదు డైజెస్ట్ !,ఢిల్లీ ఓటమి మోడీకి ఇంకా డైజెస్ట్ కాలేదు !,1
నిన్నటి ధరలు నుంచి అమలులోకి ఎంఆర్పీ ధరలు,నిన్నటి నుంచి అమలులోకి ఎంఆర్పీ ధరలు,1
"బీజేపీ, కాంగ్రెస్ తో బీజేపీ, పొత్తుపెట్టుకోం: ఒమర్ అబ్దుల్లా","బీజేపీ, కాంగ్రెస్ తో పొత్తుపెట్టుకోం: ఒమర్ అబ్దుల్లా",1
ఆటో యూనియన్ సమావేశంలో ఆటో భూమన భరోసా,ఆటో యూనియన్ సమావేశంలో భూమన భరోసా,1
ట్విట్టర్ 'రిమూవ్ కొత్త ఫాలోవర్ ఫీచర్',ట్విట్టర్ కొత్త 'రిమూవ్ ఫాలోవర్ ఫీచర్',1
"మార్కెటింగ్, పౌర సరఫరాల శాఖ ఉన్నతాధికారులతో అతయ్ున్నత స్దాయి సమీక్ష","మార్కెటింగ్, పౌర సరఫరాల శాఖ ఉన్నతాధికారులతో అత్యున్నత స్దాయి సమీక్ష",1
చాలా గారాబంగా అమృతను తండ్రి పెంచుకున్నారు,చాలా గారాబంగా అమృతను తండ్రి పెంచుకున్నారు,0
దర్శకుడిగా దశరథ్ కి మంచి గుర్తింపు,దర్శకుడిగా దశరథ్ కి మంచి గుర్తింపు,0
చైనాకు ప్రత్యేక పరిశోధన ఎందుకు? కేంద్రం,చైనాకు ప్రత్యేక పరిశోధన కేంద్రం ఎందుకు?,1
సభకు ముందుకు వస్తే రోజా క్షమాపణ చెబితే ఓకే,సభకు ముందుకు వస్తే రోజా క్షమాపణ చెబితే ఓకే,0
రాజ్యసభ సీటు కోసం పరుగులు టిడిపిలో పరుగులు,రాజ్యసభ సీటు కోసం టిడిపిలో పరుగులు,1
కరోనా పరీక్షలు చేయించుకుంటేనే ఇంట్లోకి రానిస్తానన్న భార్య,కరోనా పరీక్షలు చేయించుకుంటేనే ఇంట్లోకి రానిస్తానన్న భార్య,0
తీవ్ర దిగ్భ్రాంతి వ్యక్తం చేసిన మాజీ ప్రధాని దేవెగౌడ,తీవ్ర దిగ్భ్రాంతి వ్యక్తం చేసిన మాజీ ప్రధాని దేవెగౌడ,0
ప్రాథమిక విద్య - సమస్యలు - పరిష్కారాల,ప్రాథమిక విద్య - సమస్యలు - పరిష్కారాలు,1
ఏం ఈ పదం సంబంధిత భావనల నుండి వ్యత్యాసంగా,ఏం ఈ పదం సంబంధిత భావనల నుండి వ్యత్యాసంగా,0
రెహమాన్ సంగీతం తెలుగు వారికీ తెలుగు నచ్చట్లేదా?,రెహమాన్ సంగీతం తెలుగు వారికీ నచ్చట్లేదా?,1
అమెరికా వర్సిటీల్లో భారతీయ పెరిగిన భారతీయ విద్యార్థుల సంఖ్య,అమెరికా వర్సిటీల్లో పెరిగిన భారతీయ విద్యార్థుల సంఖ్య,1
"టీఆర్ఎస్ గెలిస్తే వైసీపీ, జనసేనలు సంబరాలు చేసుకోవడమేంటి?: ఏపీ మంతరి ఆదినారాయణరెడ్డి ధ్వజం","టీఆర్ఎస్ గెలిస్తే వైసీపీ, జనసేనలు సంబరాలు చేసుకోవడమేంటి?: ఏపీ మంత్రి ఆదినారాయణరెడ్డి ధ్వజం",1
గోపీచంద్ జీవిత బుక్ కథతో రాసిన బుక్,గోపీచంద్ జీవిత కథతో రాసిన బుక్,1
రాష్ట్రపతి ప్రధాని సహా పలువురి సంతాపం,"రాష్ట్రపతి, ప్రధాని సహా పలువురి సంతాపం",1
