Input Sentences,Output Sentences
"""బహుశా మీకన్నా ముందే నేను అక్కడుంటాను""","""బహుశా మీకన్నా ముందే నేను అక్కడుంటాను"""
"హెడర్-టాప్ డాక్యుమెంట్, బ్లాగ్ పోస్ట్ లేదా వెబ్ పేజ్, సాధారణంగా టైటిల్, రచయిత, తదితరాలు ఉంటాయి","హెడర్-టాప్ డాక్యుమెంట్, బ్లాగ్ పోస్ట్ లేదా వెబ్ పేజ్, సాధారణంగా టైటిల్, రచయిత, తదితరాలు ఉంటాయి"
చంద్రబాబుని నమ్మి పొలాలు ఇచ్చిన రైతులకు న్యాయం జరగలేదు,చంద్రబాబుని నమ్మి పొలాలు ఇచ్చిన రైతులకు న్యాయం జరగలేదు
ఈ నెల నుంచే రెగ్యులర్ షూటింగ్,ఈ నెల నుంచే రెగ్యులర్ షూటింగ్
"వాట్సప్ డీపీ, వాల్ పేపర్ ఇదే","వాట్సప్ డీపీ, వాల్ పేపర్ ఇదే"
దేశంలో కరోనా వ్యాప్తికి ప్రధాన కారణాలు ఇవే: ఎయిమ్స్ చీఫ్,దేశంలో కరోనా వ్యాప్తికి ప్రధాన కారణాలు ఇవే: ఎయిమ్స్ చీఫ్
హరికృష్ణ హల్ చల్ వెనుక లాజిక్ ఏంటో!!,హరికృష్ణ హల్ చల్ వెనుక లాజిక్ ఏంటో!!
అన్ లాక్ ప్రక్రియలో భాగంగా సందర్శకుల కోసం తాజ్ మహల్ పునః ప్రారంభం,అన్ లాక్ ప్రక్రియలో భాగంగా సందర్శకుల కోసం తాజ్ మహల్ పునః ప్రారంభం
పరిటాల రవిని టీడీపీ ఆఫీసులోనే హత్యచేశారు,పరిటాల రవిని టీడీపీ ఆఫీసులోనే హత్యచేశారు
తన విషయంలో టీచర్లు విఫలమని వ్యాఖ్య,తన విషయంలో టీచర్లు విఫలమని వ్యాఖ్య
గతంలోనూ ఈ గ్రామంలో విగ్రహాలు బయటపడ్డాయి,గతంలోనూ ఈ గ్రామంలో విగ్రహాలు బయటపడ్డాయి
సంప్రదాయం ప్రకారం సందేశం వెలువరించిన మెలానియా,సంప్రదాయం ప్రకారం సందేశం వెలువరించిన మెలానియా
రాజసం మా బాబాయి నైజం: హీరో కల్యాణ్ రామ్,రాజసం మా బాబాయి నైజం: హీరో కల్యాణ్ రామ్
మరి ఇంతకీ పాలెగాళ్లు మంచివాళ్లనా? చెడ్డవాళ్లనా? మెగాస్టార్ మాట కరెక్ట్ నా? పవర్ స్టార్ట్ మాట నిజమా?,మరి ఇంతకీ పాలెగాళ్లు మంచివాళ్లనా? చెడ్డవాళ్లనా? మెగాస్టార్ మాట కరెక్ట్ నా? పవర్ స్టార్ట్ మాట నిజమా?
"ప్రశ్న: ఇటీవల కన్నుమూసిన పరుల్ డెబి దాస్, ఏ రాష్ట్రానికి చెందిన మొదటి మహిళా ఐఎఎస్ అధికారి?","ప్రశ్న: ఇటీవల కన్నుమూసిన పరుల్ డెబి దాస్, ఏ రాష్ట్రానికి చెందిన మొదటి మహిళా ఐఎఎస్ అధికారి?"
బిగ్ బాస్ కౌశల్ ని వేసుకుంటున్నారు!,బిగ్ బాస్ కౌశల్ ని వేసుకుంటున్నారు!
మీపై విశ్వాసానికి ప్రతిఫలం-మా శ్వాస ఆపేయడం!,మీపై విశ్వాసానికి ప్రతిఫలం-మా శ్వాస ఆపేయడం!
"పర్యాటకులు, భక్తులతో సూర్యలంక బీచ్ కిటకిట","పర్యాటకులు, భక్తులతో సూర్యలంక బీచ్ కిటకిట"
